,date,family,keys,ref,ref type,summary,tags
32,"August 15, 2018",,"['plhrt notes', 'shared', 'google docs']",https://docs.google.com/document/d/1nzo_bjozp_yvlxn1mmrsm3_yxucmhdncx0ybh8m7pwc/edit,url,"Our shared plhrt ""notes""","['april', 'notes']"
