,date,family,keys,ref,ref type,summary,tags
62,"September 01, 2018",,"['tree', 'tracking sharing permissions']",https://cloud.smartdraw.com/editor.aspx?templateid=f513f41d-9cbc-4dcd-87b1-319543794b69#depoid=10669748&credid=-23237921,url,Tree I made on sharing permissions among UMN students for DBF's prop system database.,
